date,prev_18_23_rain_sum,rain_00_01_sum,min_temp_02_04,temp_drop_to_04,humidity_05_06_mean,wind_05_06_mean,cloud_05_06_mean,rain_05_06_sum,dew_spread_05_06,cloud_06_08_mean,rain_06_08_sum,wind_06_08_mean,hours_since_rain_at_06,visibility_05_06_mean,visibility_05_06_min,visibility_06_08_mean,visibility_06_08_min,visibility_change_06_08,fog_code_hours_05_08,rain_code_hours_06_08,temp_05_08_mean,humidity_05_08_mean,wind_05_08_mean,cloud_05_08_mean,rain_05_08_mean,month,day_of_year_sin,day_of_year_cos,season,castle_visible
2025-11-17,0.0,0.0,7.1,3.033333333333333,86.5,12.75,3.0,0.0,2.097250410035403,3.0,0.0,11.200000000000001,24.0,,,,,,0,0,8.325,81.75,11.475,3.25,0.0,11,-0.6897960046655887,0.7240037789593305,2025-2026,0
2025-11-18,1.9000000000000001,0.4,7.0,3.533333333333333,92.0,9.9,50.5,2.2,1.2077025743403045,73.66666666666667,2.1999999999999997,8.4,0.0,,,,,,0,3,6.6,92.75,8.775,70.0,0.75,11,-0.6772399381909491,0.7357622347736527,2025-2026,0
2025-11-19,3.5,0.30000000000000004,3.9,1.2500000000000004,91.5,2.7,65.5,0.0,1.2550762228501662,57.666666666666664,0.0,2.8000000000000003,5.0,,,,,,0,0,3.775,92.0,2.9000000000000004,62.25,0.0,11,-0.6644834655228552,0.7473029667054297,2025-2026,0
2025-11-20,0.0,0.0,-0.1,3.9166666666666665,88.5,10.55,21.0,0.0,1.6799014616040668,14.333333333333334,0.0,9.799999999999999,24.0,,,,,,0,0,1.8,80.0,9.95,15.25,0.0,11,-0.6515303615068021,0.75862255966641,2025-2026,0
2025-11-21,0.0,0.0,6.5,-0.5333333333333341,90.0,7.3,82.5,0.0,1.5174162000801905,68.0,0.0,6.166666666666667,24.0,,,,,,0,0,7.125,87.25,6.5,71.75,0.0,11,-0.6383844591746642,0.769717664006921,2025-2026,0
2025-11-22,1.9000000000000001,0.4,7.3,1.2500000000000009,94.5,2.1500000000000004,74.0,0.0,0.8229420422301592,91.33333333333333,0.0,2.4,3.0,,,,,,0,0,7.375,94.0,2.35,80.5,0.0,11,-0.6250496486104377,0.7805849965070866,2025-2026,0
2025-11-23,0.0,0.0,1.0,4.25,91.0,10.6,58.0,0.0,1.3127557125242402,90.33333333333333,0.0,10.200000000000001,24.0,,,,,,0,0,3.15,85.0,10.325,77.75,0.0,11,-0.6115298757991053,0.7912213413483807,2025-2026,0
2025-11-24,0.0,0.0,1.6,5.549999999999999,84.5,7.6,27.5,0.0,2.3392117910822994,67.0,0.0,5.933333333333334,24.0,,,,,,0,0,3.65,80.0,6.499999999999999,56.0,0.0,11,-0.5978291414589552,0.801623551065242,2025-2026,0
2025-11-25,0.0,0.0,5.9,3.333333333333332,94.0,10.45,95.0,0.0,0.891952365717338,100.0,0.0,10.2,15.0,,,,,,0,0,6.725,90.0,10.325,97.5,0.0,11,-0.5839514998576998,0.8117885474764613,2025-2026,0
2025-11-26,4.9,2.6999999999999997,8.3,-0.6000000000000014,98.5,5.95,91.0,1.2000000000000002,0.22260128009114588,93.66666666666667,0.9,4.966666666666667,0.0,,,,,,0,2,8.275,97.5,5.225,95.0,0.32500000000000007,11,-0.5699010576127624,0.821713322596059,2025-2026,0
2025-11-27,0.0,0.0,2.8,3.783333333333333,91.0,11.649999999999999,43.0,0.0,1.3197163741791202,29.333333333333332,0.0,11.133333333333333,19.0,,,,,,0,0,4.175,82.5,11.149999999999999,33.25,0.0,11,-0.5556819724760489,0.8313949395234058,2025-2026,1
2025-11-28,1.6,4.300000000000001,9.5,2.4166666666666696,98.0,11.95,95.5,3.3,0.29841413350607127,87.33333333333333,3.0999999999999996,11.866666666666667,0.0,,,,,,0,3,8.425,95.75,12.175,90.5,1.2499999999999998,11,-0.5412984521036173,0.8408305333122887,2025-2026,0
2025-11-29,0.5,0.0,4.1,3.416666666666667,95.0,4.0,7.5,0.0,0.7265672222847184,17.0,0.0,5.466666666666666,10.0,,,,,,0,0,3.575,95.75,5.025,15.5,0.0,11,-0.5267547528105542,0.8500173118187018,2025-2026,0
2025-11-30,0.0,0.0,2.2,2.25,88.0,9.1,0.5,0.0,1.7752668261699776,0.3333333333333333,0.0,9.666666666666666,24.0,,,,,,0,0,2.875,82.75,9.5,0.5,0.0,11,-0.5120551783114646,0.8589525565270845,2025-2026,0
2025-12-01,0.0,0.0,5.1,1.0500000000000016,89.5,14.5,33.5,0.0,1.5850186076647477,25.666666666666668,0.0,14.433333333333332,24.0,,,,,,0,0,5.95,86.0,14.399999999999999,28.5,0.0,12,-0.4972040784469378,0.8676336233547726,2025-2026,0
2025-12-02,0.2,0.0,7.8,2.7333333333333316,99.5,9.8,82.5,0.0,0.07337215285600962,86.0,0.1,9.866666666666667,11.0,,,,,,0,1,8.025,98.5,9.775,86.5,0.025,12,-0.4822058478963526,0.8760579434344281,2025-2026,1
2025-12-03,2.4,0.30000000000000004,8.6,1.3500000000000014,91.5,8.600000000000001,100.0,0.4,1.3022052207845585,98.66666666666667,1.2,6.7,0.0,,,,,,0,2,8.1,93.25,7.475000000000001,99.0,0.325,12,-0.46706492487743034,0.8842230238742036,2025-2026,0
2025-12-04,4.6,1.4,0.3,1.2166666666666668,84.5,12.6,80.0,1.0,2.3098574513244134,80.66666666666667,0.8999999999999999,9.133333333333333,0.0,,,,,,0,0,0.4,82.75,10.350000000000001,79.5,0.325,12,-0.451785789832884,0.8921264484954345,2025-2026,0
2025-12-05,7.3,2.5,1.6,0.4833333333333334,94.5,4.0,99.5,2.3,0.7900887073407428,99.66666666666667,1.8,5.5,0.0,,,,,,0,0,2.25,91.25,4.625,99.75,0.925,12,-0.4363729641045924,0.8997658785476209,2025-2026,0
2025-12-06,0.0,0.0,-2.7,3.616666666666667,98.5,10.6,41.0,0.0,0.20481944012587938,41.0,0.0,10.433333333333332,14.0,,,,,,0,0,-1.2750000000000001,96.0,10.45,40.25,0.0,12,-0.42083100859565564,0.9071390534005044,2025-2026,1
2025-12-07,0.0,0.0,3.3,-2.5,79.0,11.25,70.0,0.0,3.310662259377316,63.0,0.0,11.266666666666666,24.0,,,,,,0,0,4.2,78.75,11.25,64.0,0.0,12,-0.4051645224207563,0.9142437912130223,2025-2026,0
2025-12-08,0.0,0.0,3.2,4.866666666666666,88.0,13.1,88.0,0.0,1.8064731814298947,98.66666666666667,0.0,13.733333333333334,24.0,,,,,,0,0,4.824999999999999,86.0,13.475000000000001,94.0,0.0,12,-0.3893781415452015,0.9210779895789526,2025-2026,0
2025-12-09,0.30000000000000004,0.0,3.1,2.9666666666666663,99.5,3.45,37.5,0.0,0.07055823268241301,33.0,0.0,3.533333333333333,9.0,,,,,,0,0,2.7,98.5,3.525,34.75,0.0,12,-0.37347653741307074,0.9276396261490467,2025-2026,1
2025-12-10,0.0,0.0,3.0,0.48333333333333295,94.0,4.6,69.0,0.0,0.877703197910797,48.0,0.1,2.9,24.0,,,,,,0,1,3.85,93.75,3.5999999999999996,59.5,0.025,12,-0.3574644155648614,0.9339267592294762,2025-2026,0
2025-12-11,0.0,0.0,2.6,1.0333333333333332,83.5,12.100000000000001,100.0,0.0,2.5181364395456822,100.0,0.0,13.233333333333334,16.0,,,,,,0,0,3.675,79.0,12.875,100.0,0.0,12,-0.34134651424503615,0.9399375283564133,2025-2026,0
2025-12-12,6.299999999999999,1.7999999999999998,2.5,5.199999999999999,86.5,17.0,64.0,0.4,2.018615137522695,47.0,0.1,14.5,0.0,,,,,,0,0,1.9249999999999998,81.75,15.200000000000001,57.75,0.1,12,-0.3251276029999093,0.9456701548465688,2025-2026,0
2025-12-13,0.0,0.0,-2.2,3.1333333333333333,75.0,7.0,10.0,0.0,3.82718048961459,7.333333333333333,0.0,6.666666666666667,24.0,,,,,,0,0,-2.0500000000000003,72.25,6.425,5.5,0.0,12,-0.30881248126625377,0.9511229423235357,2025-2026,0
2025-12-14,0.2,0.1,8.3,-1.0166666666666666,95.0,12.149999999999999,100.0,1.8,0.7538748820035375,100.0,8.0,7.266666666666666,0.0,,,,,,0,3,8.2,95.5,8.625,100.0,2.2,12,-0.29240597695107734,0.9562942772197719,2025-2026,0
2025-12-15,4.4,1.4,3.7,1.0499999999999998,96.5,11.7,88.0,1.5,0.505725575936363,72.33333333333333,1.7000000000000002,11.5,0.0,,,,,,0,1,3.825,94.5,11.2,79.25,0.7,12,-0.27591294500296043,0.9611826292540837,2025-2026,0
2025-12-16,0.0,0.0,4.1,0.4666666666666677,84.5,4.45,100.0,0.0,2.38023299254154,97.33333333333333,0.0,6.033333333333334,2.0,,,,,,0,0,4.375,83.25,5.275,98.0,0.0,12,-0.2593382659754056,0.9657865518844574,2025-2026,0
2025-12-17,1.4000000000000001,0.9,6.0,0.8666666666666671,97.0,7.1,83.5,0.4,0.44076194040046346,63.333333333333336,0.1,9.033333333333333,0.0,,,,,,0,1,5.8500000000000005,96.25,8.175,72.5,0.1,12,-0.2426868445825954,0.9701046827361175,2025-2026,0
2025-12-18,8.0,0.0,3.8,3.1833333333333336,95.0,4.45,36.0,0.0,0.7245100274043677,12.0,0.0,3.4333333333333336,8.0,,,,,,0,0,3.025,92.75,3.9250000000000003,21.5,0.0,12,-0.22596360824801906,0.974135744004672,2025-2026,0
2025-12-19,0.0,0.0,-0.3,2.3333333333333335,81.5,11.95,0.0,0.0,2.7885143536905526,0.0,0.0,12.9,24.0,,,,,,0,0,1.35,83.5,12.525,0.0,0.0,12,-0.20917350564635637,0.9778785428342386,2025-2026,0
2025-12-20,0.0,0.0,8.8,-2.3166666666666673,86.5,17.5,97.0,0.0,2.1595352762779143,89.33333333333333,0.0,18.099999999999998,4.0,,,,,,0,0,11.15,83.75,17.925,90.75,0.0,12,-0.19232150523909483,0.9813319716704275,2025-2026,0
2025-12-21,0.0,0.0,11.4,-0.06666666666666643,89.5,17.5,100.0,0.0,1.6753860398914142,100.0,0.0,16.933333333333334,24.0,,,,,,0,0,12.375,88.25,17.0,100.0,0.0,12,-0.17541259380427843,0.9844950085880858,2025-2026,0
2025-12-22,1.0,0.0,5.4,2.8000000000000007,80.5,13.1,87.0,0.0,3.0755813880625382,78.66666666666667,0.0,12.166666666666666,7.0,,,,,,0,0,4.675,79.0,12.4,79.75,0.0,12,-0.15845177496083632,0.9873667175937016,2025-2026,0
2025-12-23,0.0,0.0,-2.7,2.8000000000000003,91.0,4.3,3.5,0.0,1.2666440649920072,1.6666666666666667,0.0,6.333333333333333,24.0,,,,,,0,0,-1.7249999999999999,88.75,5.625,2.25,0.0,12,-0.14144406768794202,0.9899462489023779,2025-2026,0
2025-12-24,0.2,1.0,8.1,-1.3166666666666655,97.5,8.9,100.0,8.6,0.37222611040131603,88.66666666666667,7.4,15.233333333333334,0.0,,,,,,0,3,8.725,94.75,12.925,91.5,2.825,12,-0.12439450483979998,0.9922328391893008,2025-2026,0
2025-12-25,0.6,0.8,10.2,0.3666666666666689,98.0,4.05,100.0,1.2,0.3018603365585406,100.0,1.4,3.0,0.0,,,,,,0,3,9.975,98.0,3.425,100.0,0.525,12,-0.10730813165636247,0.9942258118156161,2025-2026,0
2025-12-26,3.5999999999999996,0.0,2.6,4.950000000000001,92.5,10.2,100.0,0.8,1.089294531783588,100.0,3.4,11.133333333333333,0.0,,,,,,0,0,1.625,95.75,10.549999999999999,100.0,0.9,12,-0.09019000427034513,0.9959245770286599,2025-2026,0
2025-12-27,0.6,0.0,-3.7,2.4000000000000004,92.5,7.6,78.0,0.0,1.0332905376333859,80.66666666666667,0.0,6.433333333333334,8.0,,,,,,0,0,-3.625,90.75,6.775,75.75,0.0,12,-0.07304518821104743,0.9973286321364752,2025-2026,0
2025-12-28,3.8999999999999995,1.2,1.5,0.43333333333333335,94.0,2.9000000000000004,54.5,0.0,0.8586481799286101,75.0,0.0,4.2,2.0,,,,,,0,0,0.5499999999999999,95.25,3.7,68.0,0.0,12,-0.05587875690537313,0.9984375616565666,2025-2026,1
2025-12-29,0.0,0.0,-0.7,0.28333333333333327,87.5,12.25,1.0,0.0,1.8207503827191884,3.6666666666666665,0.0,12.633333333333335,24.0,,,,,,0,0,0.07500000000000001,84.75,12.524999999999999,2.75,0.0,12,-0.03869579017652689,0.9992510374388481,2025-2026,0
2025-12-30,2.1,0.7,2.4,1.7166666666666663,97.5,5.05,80.5,0.30000000000000004,0.35727247852365895,82.0,1.6,6.099999999999999,0.0,,,,,,0,3,2.9749999999999996,98.0,5.6,86.5,0.45,12,-0.021501372740813793,0.999768818762748,2025-2026,0
2025-12-31,3.4999999999999996,0.5,2.1,2.983333333333333,96.0,3.6,89.5,0.2,0.5720487083321137,91.0,0.4,4.0,0.0,,,,,,0,3,2.3,94.75,3.9,92.25,0.125,12,-0.004300592702981974,0.9999907524084426,2025-2026,0
2026-01-01,2.5,1.3,1.1,1.0999999999999996,91.5,8.15,64.5,0.9,1.2238028496668742,49.666666666666664,1.4,5.866666666666667,0.0,,,,,,0,0,0.07500000000000001,91.25,6.35,59.0,0.45,1,0.017201575418260506,0.9998520419557735,2025-2026,0
2026-01-02,1.5,0.5,0.6,0.3833333333333334,89.5,4.5,99.0,1.4,1.5294903976962781,99.0,1.4,5.8,0.0,,,,,,0,0,0.85,89.5,5.1,99.25,0.525,1,0.03439806061360801,0.9994082116062598,2025-2026,0
2026-01-03,5.300000000000001,3.9000000000000004,-4.2,2.833333333333333,65.5,6.15,75.5,5.3,5.509388317093855,83.66666666666667,2.7,3.4,0.0,,,,,,0,0,-3.5999999999999996,70.25,4.2,80.25,1.7,1,0.051584366869408364,0.9986686402879997,2025-2026,0
2026-01-04,1.8000000000000003,0.0,0.9,-0.5166666666666667,80.5,1.3,99.5,0.0,2.9874727026997423,100.0,0.0,3.5,10.0,,,,,,0,0,1.5750000000000002,82.0,3.05,99.75,0.0,1,0.06875540848113941,0.9976335468520451,2025-2026,0
2026-01-05,0.6,0.2,2.8,0.7833333333333337,88.0,6.550000000000001,100.0,0.0,1.7941035245935995,100.0,0.1,6.766666666666667,2.0,,,,,,0,1,3.2249999999999996,86.5,6.675000000000001,100.0,0.025,1,0.08590610426133272,0.9963032375991965,2025-2026,0
2026-01-06,1.0,0.30000000000000004,0.1,1.6,80.0,6.699999999999999,95.0,0.0,3.0360842728684245,94.66666666666667,0.0,5.166666666666667,5.0,,,,,,0,0,-0.32499999999999996,82.75,5.6499999999999995,95.25,0.0,1,0.10303137904317879,0.9946781061893646,2025-2026,0
2026-01-07,0.0,0.0,-3.6,0.5333333333333337,85.0,8.8,100.0,0.0,2.212401566046413,100.0,0.0,9.033333333333333,24.0,,,,,,0,0,-0.6000000000000001,85.0,9.025,100.0,0.0,1,0.1201261651823505,0.9927586335250793,2025-2026,0
2026-01-08,0.9,1.1,2.3,-0.8166666666666664,95.5,6.65,99.5,2.1,0.6445075345939613,99.66666666666667,2.1,8.8,0.0,,,,,,0,0,2.0500000000000003,95.0,8.25,99.75,0.825,1,0.13718540405660057,0.9905453876091833,2025-2026,0
2026-01-09,0.6,0.0,-0.7,-0.7333333333333334,87.0,4.05,100.0,0.0,1.892826608984653,99.33333333333333,0.0,2.566666666666667,7.0,,,,,,0,0,-0.45,86.0,3.075,99.5,0.0,1,0.1542040475626894,0.988039023376751,2025-2026,0
2026-01-10,0.0,0.0,-3.5,2.9,85.5,14.1,93.0,0.0,2.1044660667365145,41.666666666666664,0.0,15.6,24.0,,,,,,0,0,-1.3999999999999997,82.0,15.075,56.25,0.0,1,0.17117705961019986,0.985240282501282,2025-2026,0
2026-01-11,5.8999999999999995,1.3,2.6,3.2500000000000004,97.0,10.75,100.0,1.3,0.42917535296018583,94.0,2.0,17.0,0.0,,,,,,0,0,2.625,94.25,14.2,95.5,0.625,1,0.18809941761179758,0.9821499931752291,2025-2026,0
2026-01-12,2.6,0.8,-3.1,0.8166666666666669,87.5,3.0,88.0,0.8,1.7754223997504264,86.0,0.7,2.7000000000000006,0.0,,,,,,0,0,-3.3000000000000003,86.5,2.925,88.0,0.30000000000000004,1,0.20496611396949532,0.9787690698649216,2025-2026,0
2026-01-13,0.0,0.0,1.3,-1.1166666666666667,77.0,13.4,100.0,0.1,3.619924908414486,99.66666666666667,0.5,13.6,0.0,,,,,,0,1,2.8,76.75,13.524999999999999,99.75,0.125,1,0.22177215755648186,0.975098513039961,2025-2026,0
2026-01-14,2.9000000000000004,1.4,0.3,1.7333333333333332,93.0,14.1,92.0,1.3,1.004811419839591,97.33333333333333,1.4,8.8,0.0,,,,,,0,0,0.75,94.5,10.475,94.0,0.55,1,0.23851257519407648,0.9711394088771653,2025-2026,0
2026-01-15,0.2,0.0,0.0,1.8833333333333335,90.0,9.45,100.0,0.0,1.4572993287189715,93.33333333333333,0.0,10.266666666666666,11.0,,,,,,0,0,0.8250000000000001,89.0,10.025,95.0,0.0,1,0.2551824131233728,0.9668929289391521,2025-2026,1
2026-01-16,9.2,0.6,3.7,0.28333333333333277,87.0,2.4000000000000004,53.0,1.0,1.9801994061904797,60.666666666666664,0.1,3.0,0.0,,,,,,0,1,4.3,92.5,2.5250000000000004,61.75,0.25,1,0.2717767384711357,0.9623603298276545,2025-2026,0
2026-01-17,0.0,0.0,-3.4,4.266666666666667,84.5,12.25,6.5,0.0,2.2657026821594823,6.333333333333333,0.0,10.833333333333334,21.0,,,,,,0,0,-1.4,81.75,11.25,6.75,0.0,1,0.2882906407095177,0.9575429528116719,2025-2026,0
2026-01-18,0.0,0.0,0.2,4.266666666666667,100.0,3.8499999999999996,100.0,0.0,0.0,100.0,0.0,5.366666666666667,14.0,,,,,,0,0,-0.5499999999999999,100.0,4.8,100.0,0.0,1,0.3047192331091634,0.9524422234305676,2025-2026,0
2026-01-19,0.0,0.0,-3.8,3.9166666666666665,64.0,13.7,0.0,0.0,5.941270560919927,19.0,0.0,13.266666666666666,24.0,,,,,,0,0,-0.45000000000000007,63.5,13.475000000000001,14.25,0.0,1,0.321057654185271,0.9470596510722283,2025-2026,0
2026-01-20,6.5,2.7,5.3,1.583333333333334,97.0,18.25,100.0,1.1,0.42882664919258584,100.0,0.30000000000000004,14.633333333333335,0.0,,,,,,0,0,1.975,92.75,16.275,100.0,0.30000000000000004,1,0.3373010691361842,0.9413968285264122,2025-2026,0
2026-01-21,0.1,0.1,-1.7,0.6333333333333333,83.0,10.55,56.5,0.2,2.494865940605594,39.666666666666664,0.1,9.9,0.0,,,,,,0,0,-1.9749999999999999,81.5,10.05,45.5,0.05,1,0.3534446712740877,0.9354554315134164,2025-2026,0
2026-01-22,2.7,2.4000000000000004,-2.2,0.3666666666666669,75.0,10.350000000000001,98.0,0.2,3.805123069809646,93.66666666666667,0.4,5.7,0.0,,,,,,0,0,-3.625,78.75,7.1000000000000005,94.25,0.125,1,0.3694836834473831,0.9292372181882051,2025-2026,0
2026-01-23,3.7,0.1,-5.2,1.816666666666666,89.0,6.75,97.0,0.6000000000000001,1.5521781998081394,93.66666666666667,0.8999999999999999,6.066666666666667,0.0,,,,,,0,0,-3.1,87.75,6.1,95.0,0.275,1,0.38541335945432564,0.9227440286201427,2025-2026,0
2026-01-24,4.2,1.9,-0.8,0.6333333333333334,81.5,7.05,96.5,1.7000000000000002,2.779395607840631,99.66666666666667,2.8,5.733333333333333,0.0,,,,,,0,0,-0.39999999999999997,79.5,6.35,98.0,0.9,1,0.4012289854475009,0.9159777842484877,2025-2026,0
2026-01-25,4.1000000000000005,2.0999999999999996,-3.3,2.2,85.0,2.0999999999999996,98.5,1.7999999999999998,2.1314441399656925,99.33333333333333,1.9,4.1000000000000005,0.0,,,,,,0,0,-4.7,86.5,3.65,99.0,0.575,1,0.4169258813287287,0.908940487313808,2025-2026,0
2026-01-26,1.6,0.2,-2.4,0.14999999999999947,85.5,9.05,100.0,0.0,2.108816420029256,97.33333333333333,0.0,6.7,5.0,,,,,,0,0,-1.7249999999999999,84.5,7.550000000000001,98.0,0.0,1,0.4324994021339788,0.901634220265486,2025-2026,0
2026-01-27,0.0,0.0,-4.6,1.0333333333333328,79.0,10.55,100.0,0.0,3.1501633913643134,100.0,0.0,9.233333333333333,24.0,,,,,,0,0,-1.1,78.0,9.55,100.0,0.0,1,0.44794493940789115,0.8940611451454876,2025-2026,0
2026-01-28,2.3000000000000003,0.0,0.6,0.9833333333333333,89.0,5.9,100.0,0.0,1.6022859582281908,100.0,0.0,6.066666666666666,2.0,,,,,,0,0,0.30000000000000004,88.25,6.125,100.0,0.0,1,0.4632579225674917,0.88622350294858,2025-2026,0
2026-01-29,0.0,0.0,-3.1,2.0166666666666666,89.5,3.95,88.0,0.0,1.4909590720794696,97.33333333333333,0.4,5.000000000000001,2.0,,,,,,0,0,-2.6999999999999997,90.5,4.625,93.25,0.1,1,0.4784338202547012,0.8781236129591848,2025-2026,0
2026-01-30,2.9000000000000004,1.2,-1.9,0.8833333333333331,83.0,8.2,85.5,0.8,2.494865940605594,74.33333333333333,1.5,6.233333333333333,0.0,,,,,,0,1,-2.175,81.75,6.8999999999999995,76.5,0.42500000000000004,1,0.49346814167723735,0.8697638720650646,2025-2026,0
2026-01-31,0.5,0.0,-1.7,-0.20000000000000018,80.5,6.35,96.0,0.0,2.9066189368820474,80.0,0.0,4.6000000000000005,3.0,,,,,,0,0,-2.2,79.75,5.15,83.75,0.0,1,0.5083564379375122,0.8611467540480452,2025-2026,0
2026-02-01,0.0,0.2,-0.4,-0.21666666666666667,95.5,2.7,100.0,1.5,0.6311886182213865,99.66666666666667,0.8999999999999999,2.066666666666667,0.0,,,,,,0,0,-0.225,96.5,2.35,99.75,0.5,2,0.5230943033491326,0.8522748088519838,2025-2026,0
2026-02-02,4.5,1.2000000000000002,0.2,0.9500000000000002,89.5,5.2,95.5,1.2000000000000002,1.519500065986989,98.33333333333333,1.9,4.2,0.0,,,,,,0,0,0.075,88.75,4.75,96.5,0.675,2,0.5376773767406141,0.8431506618282,2025-2026,0
2026-02-03,3.8000000000000007,0.7,-1.4,1.1833333333333333,89.5,4.15,55.5,0.1,1.4940483278250718,59.333333333333336,0.0,2.3333333333333335,1.0,,,,,,0,0,-1.9250000000000003,86.75,2.8750000000000004,56.5,0.025,2,0.5521013427459208,0.8337770129585915,2025-2026,0
2026-02-04,0.0,0.0,-8.3,4.433333333333334,88.0,10.1,79.0,0.0,1.6371381028803018,82.0,0.0,10.666666666666666,24.0,,,,,,0,0,-6.45,86.0,10.375,80.5,0.0,2,0.5663619330814524,0.8241566360566663,2025-2026,0
2026-02-05,0.0,0.4,1.5,1.7333333333333338,94.5,7.25,75.5,0.0,0.7836622200006276,75.66666666666667,0.0,7.766666666666666,5.0,,,,,,0,0,1.4,93.0,7.550000000000001,72.0,0.0,2,0.580454927809098,0.8142923779467267,2025-2026,1
2026-02-06,0.1,0.5,1.9,0.8666666666666671,96.0,6.95,97.5,0.1,0.568559912333613,98.33333333333333,0.1,6.333333333333333,0.0,,,,,,0,1,2.25,93.25,6.5,97.5,0.025,2,0.5943761565849831,0.804187157621448,2025-2026,0
2026-02-07,0.0,0.0,-1.0,2.6166666666666663,85.0,6.6,100.0,0.0,2.1960904636543668,100.0,0.0,4.433333333333333,18.0,,,,,,0,0,-1.5500000000000003,82.5,4.95,100.0,0.0,2,0.6081214998935418,0.7938439653781019,2025-2026,0
2026-02-08,0.0,0.0,-3.0,0.34999999999999964,88.5,6.55,98.0,0.0,1.6240038248158175,100.0,0.2,3.2999999999999994,2.0,,,,,,0,0,-4.275,87.75,4.625,99.0,0.05,2,0.6216868902665479,0.7832658619336791,2025-2026,0
2026-02-09,4.800000000000001,1.1,-3.6,-2.316666666666667,84.5,9.55,82.5,1.1,2.2395983588767105,64.0,0.8,6.366666666666667,0.0,,,,,,0,0,-2.825,84.75,7.675000000000001,67.0,0.275,2,0.6350683134867438,0.7724559775191742,2025-2026,0
2026-02-10,0.0,0.0,-7.1,6.3,85.5,7.300000000000001,85.5,0.0,2.079321826835143,85.66666666666667,0.0,10.033333333333333,24.0,,,,,,0,0,-4.65,85.75,9.100000000000001,88.0,0.0,2,0.6482618097757122,0.7614175109532997,2025-2026,0
2026-02-11,0.8,2.3,3.7,0.6333333333333329,88.5,6.05,100.0,2.3,1.722093035861571,100.0,2.9000000000000004,3.233333333333333,0.0,,,,,,0,3,3.5,88.75,4.175,100.0,1.05,2,0.6612634749656386,0.7501537286959042,2025-2026,0
2026-02-12,1.3,0.0,-0.8,3.6166666666666663,81.0,3.0999999999999996,94.0,0.0,2.872583009234674,75.66666666666667,0.0,2.1666666666666665,8.0,,,,,,0,0,0.07500000000000001,78.5,2.6999999999999997,81.5,0.0,2,0.6740694616546161,0.7386679638813748,2025-2026,0
2026-02-13,0.0,0.0,2.2,0.9500000000000002,97.0,6.949999999999999,97.5,0.0,0.42361306933524556,75.0,0.0,4.233333333333333,2.0,,,,,,0,0,1.475,95.75,5.124999999999999,81.25,0.0,2,0.6866759803451553,0.726963615332308,2025-2026,0
2026-02-14,0.0,0.0,-0.6,1.6166666666666667,87.5,5.9,38.0,0.0,1.8364863063444727,64.33333333333333,0.0,8.833333333333334,18.0,,,,,,0,0,-0.15000000000000002,89.5,7.825,54.5,0.0,2,0.6990793005655562,0.7150441465537444,2025-2026,0
2026-02-15,0.0,0.0,3.4,1.1,80.0,11.05,79.5,0.0,3.160262876676319,74.33333333333333,0.0,10.666666666666666,24.0,,,,,,0,0,5.0249999999999995,79.75,10.825000000000001,80.75,0.0,2,0.7112757519738152,0.7029130847082615,2025-2026,0
2026-02-16,0.3,0.5,4.4,3.216666666666667,96.0,4.9,96.0,0.0,0.5792926233454732,70.0,0.0,4.933333333333334,5.0,,,,,,0,0,3.3,95.25,4.925000000000001,77.25,0.0,2,0.7232617254437388,0.6905740195722294,2025-2026,0
2026-02-17,0.0,0.1,-0.5,1.5499999999999998,80.0,4.45,31.0,0.0,2.9718437484789835,72.66666666666667,0.0,3.0,5.0,,,,,,0,0,-3.3,81.5,3.7,56.75,0.0,2,0.7350336741329412,0.6780306024735382,2025-2026,0
2026-02-18,0.0,0.0,-6.9,5.533333333333334,90.0,9.45,64.5,0.0,1.3745869711847263,49.0,0.0,10.866666666666667,24.0,,,,,,0,0,-5.575,88.25,10.424999999999999,52.5,0.0,2,0.746588114532413,0.6652865452111116,2025-2026,0
2026-02-19,3.6,0.0,-2.0,2.85,70.5,13.3,98.0,0.0,4.686125988424014,98.33333333333333,0.0,13.299999999999999,7.0,,,,,,0,0,-0.85,70.25,13.275,98.25,0.0,2,0.7579216274973472,0.6523456189565257,2025-2026,0
2026-02-20,0.0,0.0,-9.0,5.633333333333333,79.0,6.05,94.5,0.0,3.010096545817307,68.66666666666667,0.0,6.0,20.0,,,,,,0,0,-6.425000000000001,76.0,6.025,76.5,0.0,2,0.7690308592589181,0.6392116531380588,2025-2026,0
2026-02-21,0.0,0.0,-2.2,4.45,88.0,5.5,21.0,0.0,1.7207716082285303,22.333333333333332,0.0,7.566666666666666,24.0,,,,,,0,0,-1.325,87.0,6.925000000000001,26.5,0.0,2,0.7799125224167177,0.6258885343075018,2025-2026,0
2026-02-22,0.0,0.0,4.2,-1.65,81.0,15.55,86.0,0.0,3.0032370296176065,84.66666666666667,0.0,15.333333333333334,24.0,,,,,,0,0,6.275,78.0,15.5,83.75,0.0,2,0.7905633969115482,0.612380204990065,2025-2026,0
2026-02-23,0.0,0.0,7.5,3.1833333333333353,95.5,5.0,75.0,0.1,0.6686171658487172,35.333333333333336,0.0,4.733333333333333,1.0,,,,,,0,0,6.175,92.25,4.425,44.75,0.025,2,0.8009803309782905,0.5986906625177214,2025-2026,0
